,OBJECTID_left,SchoolId,EfClass,Tract_left,YearBuilt,NumStories,Cost,Area,Latitude,Longitude,HUSBT,SO,Name,Address,City,Zipcode,Statea,Contact,PhoneNumber,NumStudents,BackupPower,ShelterCapacity,District,Kitchen,geometry,index_right,CensusBlock,OBJECTID_right,SURFACEROUGHNESS,SRIndex,wbID,sbtName,charDescription,CaseID,nWindChar,TerrainID,Tract_ID_Gen,OBJECTID,Tract_right,f50yr,f50yr_L,f50yr_U,f50yr_IpV,f50yr_IpV_dmg1,f50yr_IpV_dmg2,f50yr_IpV_dmg3,f50yr_IpV_dmg4,f50yr_IpV_dmg5,f50yr_IpV_dmg6,f50yr_IpV_dmg7,f50yr_IpV_dmg8
10,616,HI000389,EFS1,15003008617,1954.0,1,1290.0,4300.0,21.3445,-158.03468999999998,MERBL,EDU1,Ewa Elementary - Bldg C,91-1280 Renton Rd,Ewa Beach,96706.0,HI,nan,nan,nan,nan,nan,nan,nan,POINT (-158.03469 21.3445),12196,150030086171004,11924,0.291,0.29,1437,MERBL,rcburwalowshtnowiddArd100,3,5,3,15003008617,184,15003008617,110.40000153,110,115,,0.7050084472708799,0.4439804694252799,0.07603203745439993,0.0,0.01931151811277839,0.010486446695560673,13.565020592356191,0.5493300249708658
11,617,HI000390,EFS1,15003008617,1957.0,1,1473.0,4910.0,21.3445,-158.03468999999998,MERBL,EDU1,Ewa Elementary - Bldg D,91-1280 Renton Rd,Ewa Beach,96706.0,HI,nan,nan,nan,nan,nan,nan,nan,POINT (-158.03469 21.3445),12196,150030086171004,11924,0.291,0.29,1437,MERBL,rcburwalowshtnowiddArd100,3,5,3,15003008617,184,15003008617,110.40000153,110,115,,0.7050084472708799,0.4439804694252799,0.07603203745439993,0.0,0.01931151811277839,0.010486446695560673,13.565020592356191,0.5493300249708658
12,618,HI000391,EFS1,15003008617,1965.0,2,2817.6,9392.0,21.3445,-158.03468999999998,MERBL,EDU1,Ewa Elementary - Bldg I,91-1280 Renton Rd,Ewa Beach,96706.0,HI,nan,nan,nan,nan,nan,nan,nan,POINT (-158.03469 21.3445),12196,150030086171004,11924,0.291,0.29,1437,MERBL,rcburwalowshtnowiddArd100,3,5,3,15003008617,184,15003008617,110.40000153,110,115,,0.7050084472708799,0.4439804694252799,0.07603203745439993,0.0,0.01931151811277839,0.010486446695560673,13.565020592356191,0.5493300249708658
13,1991,HI001095,EFS1,15003008605,1954.0,1,1290000.0,4300.0,21.3445,-158.034685,MERBL,EDU1,Ewa Elementary - Bldg C,91-1280 RENTON RD,EWA BEACH,96706.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-158.034685 21.3445),12196,150030086171004,11924,0.291,0.29,1437,MERBL,rcburwalowshtnowiddArd100,3,5,3,15003008617,184,15003008617,110.40000153,110,115,,0.7050084472708799,0.4439804694252799,0.07603203745439993,0.0,0.01931151811277839,0.010486446695560673,13.565020592356191,0.5493300249708658
14,1992,HI001096,EFS1,15003008605,1957.0,1,1473000.0,4910.0,21.3445,-158.034685,MERBL,EDU1,Ewa Elementary - Bldg D,91-1280 RENTON RD,EWA BEACH,96706.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-158.034685 21.3445),12196,150030086171004,11924,0.291,0.29,1437,MERBL,rcburwalowshtnowiddArd100,3,5,3,15003008617,184,15003008617,110.40000153,110,115,,0.7050084472708799,0.4439804694252799,0.07603203745439993,0.0,0.01931151811277839,0.010486446695560673,13.565020592356191,0.5493300249708658
15,1993,HI001097,EFS1,15003008605,1965.0,2,2817600.0,9392.0,21.3445,-158.034685,MERBL,EDU1,Ewa Elementary - Bldg I,91-1280 RENTON RD,EWA BEACH,96706.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-158.034685 21.3445),12196,150030086171004,11924,0.291,0.29,1437,MERBL,rcburwalowshtnowiddArd100,3,5,3,15003008617,184,15003008617,110.40000153,110,115,,0.7050084472708799,0.4439804694252799,0.07603203745439993,0.0,0.01931151811277839,0.010486446695560673,13.565020592356191,0.5493300249708658
16,1996,HI001100,EFS1,15003008605,1990.0,1,2890200.0,9634.0,21.3445,-158.034685,MERBL,EDU1,Ewa Elementary - Bldg L,91-1280 RENTON RD,EWA BEACH,96706.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-158.034685 21.3445),12196,150030086171004,11924,0.291,0.29,1437,MERBL,rcburwalowshtnowiddArd100,3,5,3,15003008617,184,15003008617,110.40000153,110,115,,0.7050084472708799,0.4439804694252799,0.07603203745439993,0.0,0.01931151811277839,0.010486446695560673,13.565020592356191,0.5493300249708658
17,1997,HI001101,EFS1,15003008605,1994.0,2,2890200.0,9634.0,21.3445,-158.034685,MERBL,EDU1,Ewa Elementary - Bldg M,91-1280 RENTON RD,EWA BEACH,96706.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-158.034685 21.3445),12196,150030086171004,11924,0.291,0.29,1437,MERBL,rcburwalowshtnowiddArd100,3,5,3,15003008617,184,15003008617,110.40000153,110,115,,0.7050084472708799,0.4439804694252799,0.07603203745439993,0.0,0.01931151811277839,0.010486446695560673,13.565020592356191,0.5493300249708658
18,441,HI000393,EFS1,15003008617,1979.0,1,1119.125,6395.0,21.3445,-158.03468999999998,WSF1,EDU1,Ewa Elementary - Bldg K,91-1280 Renton Rd,Ewa Beach,96706.0,HI,nan,nan,nan,nan,nan,nan,nan,POINT (-158.03469 21.3445),12196,150030086171004,11924,0.291,0.29,1,WSF1,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,3,15003008617,184,15003008617,110.40000153,110,115,,0.45454484239935994,0.09000082119355997,0.0019572011750399977,0.0,0.03025668876971379,0.004204018956850037,19.743950856480787,1.0794117542301198
19,1995,HI001099,EFS1,15003008605,1979.0,1,1119125.0,6395.0,21.3445,-158.034685,WSF1,EDU1,Ewa Elementary - Bldg K,91-1280 RENTON RD,EWA BEACH,96706.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-158.034685 21.3445),12196,150030086171004,11924,0.291,0.29,1,WSF1,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,3,15003008617,184,15003008617,110.40000153,110,115,,0.45454484239935994,0.09000082119355997,0.0019572011750399977,0.0,0.03025668876971379,0.004204018956850037,19.743950856480787,1.0794117542301198
20,440,HI000392,EFS1,15003008617,1967.0,2,1654.625,9455.0,21.3445,-158.03468999999998,WSF2,EDU1,Ewa Elementary - Bldg J,91-1280 Renton Rd,Ewa Beach,96706.0,HI,nan,nan,nan,nan,nan,nan,nan,POINT (-158.03469 21.3445),12196,150030086171004,11924,0.291,0.29,161,WSF2,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,3,15003008617,184,15003008617,110.40000153,110,115,,0.7274140329103,0.3094884427573799,0.043028816863659974,0.0029248024663599955,0.07174761053613217,0.029688682027130386,78.35192893599837,2.1501255437726394
21,1994,HI001098,EFS1,15003008605,1967.0,2,1654625.0,9455.0,21.3445,-158.034685,WSF2,EDU1,Ewa Elementary - Bldg J,91-1280 RENTON RD,EWA BEACH,96706.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-158.034685 21.3445),12196,150030086171004,11924,0.291,0.29,161,WSF2,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,3,15003008617,184,15003008617,110.40000153,110,115,,0.7274140329103,0.3094884427573799,0.043028816863659974,0.0029248024663599955,0.07174761053613217,0.029688682027130386,78.35192893599837,2.1501255437726394
22,83,HI000410,EFS1,15003010507,1960.0,1,4022.4,13408.0,21.41825,-157.80858999999998,MERBL,EDU1,Heeia Elementary - Bldg B,46-202 Haiku Rd,Kaneohe,96744.0,HI,nan,nan,nan,nan,nan,nan,nan,POINT (-157.80859 21.41825),9933,150030105072001,9880,0.483,0.48,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003010507,242,15003010507,109.90000153,110,115,,0.36707605713019986,0.10761724288283993,0.002893406220979989,0.0,0.005374788662823957,0.0016737520887586384,3.4541635667153376,0.2179407133494037
23,84,HI000411,EFS1,15003010507,1961.0,1,4022.4,13408.0,21.41825,-157.80858999999998,MERBL,EDU1,Heeia Elementary - Bldg C,46-202 Haiku Rd,Kaneohe,96744.0,HI,nan,nan,nan,nan,nan,nan,nan,POINT (-157.80859 21.41825),9933,150030105072001,9880,0.483,0.48,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003010507,242,15003010507,109.90000153,110,115,,0.36707605713019986,0.10761724288283993,0.002893406220979989,0.0,0.005374788662823957,0.0016737520887586384,3.4541635667153376,0.2179407133494037
24,85,HI000412,EFS1,15003010507,1971.0,1,1411.5,4705.0,21.41825,-157.80858999999998,MERBL,EDU1,Heeia Elementary - Bldg F,46-202 Haiku Rd,Kaneohe,96744.0,HI,nan,nan,nan,nan,nan,nan,nan,POINT (-157.80859 21.41825),9933,150030105072001,9880,0.483,0.48,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003010507,242,15003010507,109.90000153,110,115,,0.36707605713019986,0.10761724288283993,0.002893406220979989,0.0,0.005374788662823957,0.0016737520887586384,3.4541635667153376,0.2179407133494037
25,2548,HI001652,EFS1,15003010506,1960.0,1,4022400.0,13408.0,21.418251,-157.80858500000002,MERBL,EDU1,Heeia Elementary - Bldg B,46-202 HAIKU RD,KANEOHE,96744.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.808585 21.418251),9933,150030105072001,9880,0.483,0.48,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003010507,242,15003010507,109.90000153,110,115,,0.36707605713019986,0.10761724288283993,0.002893406220979989,0.0,0.005374788662823957,0.0016737520887586384,3.4541635667153376,0.2179407133494037
26,2549,HI001653,EFS1,15003010506,1961.0,1,4022400.0,13408.0,21.418251,-157.80858500000002,MERBL,EDU1,Heeia Elementary - Bldg C,46-202 HAIKU RD,KANEOHE,96744.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.808585 21.418251),9933,150030105072001,9880,0.483,0.48,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003010507,242,15003010507,109.90000153,110,115,,0.36707605713019986,0.10761724288283993,0.002893406220979989,0.0,0.005374788662823957,0.0016737520887586384,3.4541635667153376,0.2179407133494037
27,2550,HI001654,EFS1,15003010506,1971.0,1,1411500.0,4705.0,21.418251,-157.80858500000002,MERBL,EDU1,Heeia Elementary - Bldg F,46-202 HAIKU RD,KANEOHE,96744.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.808585 21.418251),9933,150030105072001,9880,0.483,0.48,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003010507,242,15003010507,109.90000153,110,115,,0.36707605713019986,0.10761724288283993,0.002893406220979989,0.0,0.005374788662823957,0.0016737520887586384,3.4541635667153376,0.2179407133494037
28,444,HI000413,EFS1,15003010507,1994.0,1,142.1,812.0,21.41825,-157.80858999999998,WSF1,EDU1,Heeia Elementary - Bldg P1,46-202 Haiku Rd,Kaneohe,96744.0,HI,nan,nan,nan,nan,nan,nan,nan,POINT (-157.80859 21.41825),9933,150030105072001,9880,0.483,0.48,1,WSF1,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,4,15003010507,242,15003010507,109.90000153,110,115,,0.29809943672917993,0.03572981086605998,3.000015299999973e-05,0.0,0.018448564326181395,0.0010590362843092593,4.464782835395995,0.6502560969101998
29,445,HI000414,EFS1,15003010507,1996.0,1,142.1,812.0,21.41825,-157.80858999999998,WSF1,EDU1,Heeia Elementary - Bldg P2,46-202 Haiku Rd,Kaneohe,96744.0,HI,nan,nan,nan,nan,nan,nan,nan,POINT (-157.80859 21.41825),9933,150030105072001,9880,0.483,0.48,1,WSF1,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,4,15003010507,242,15003010507,109.90000153,110,115,,0.29809943672917993,0.03572981086605998,3.000015299999973e-05,0.0,0.018448564326181395,0.0010590362843092593,4.464782835395995,0.6502560969101998
30,2551,HI001655,EFS1,15003010506,1994.0,1,142100.0,812.0,21.418251,-157.80858500000002,WSF1,EDU1,Heeia Elementary - Bldg P1,46-202 HAIKU RD,KANEOHE,96744.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.808585 21.418251),9933,150030105072001,9880,0.483,0.48,1,WSF1,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,4,15003010507,242,15003010507,109.90000153,110,115,,0.29809943672917993,0.03572981086605998,3.000015299999973e-05,0.0,0.018448564326181395,0.0010590362843092593,4.464782835395995,0.6502560969101998
31,2552,HI001656,EFS1,15003010506,1996.0,1,142100.0,812.0,21.418251,-157.80858500000002,WSF1,EDU1,Heeia Elementary - Bldg P2,46-202 HAIKU RD,KANEOHE,96744.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.808585 21.418251),9933,150030105072001,9880,0.483,0.48,1,WSF1,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,4,15003010507,242,15003010507,109.90000153,110,115,,0.29809943672917993,0.03572981086605998,3.000015299999973e-05,0.0,0.018448564326181395,0.0010590362843092593,4.464782835395995,0.6502560969101998
32,88,HI000426,EFS1,15003007302,1950.0,1,2334.0,7780.0,21.342489999999998,-157.96368999999999,MERBL,EDU1,Hickam Elementary - Bldg C,Manzelman St,Hickam AFB ,96853.0,HI,nan,nan,nan,nan,nan,nan,nan,POINT (-157.96369 21.34249),12544,150030073021001,12296,0.499,0.5,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007302,143,15003007302,109.40000153,110,115,,0.34840605713019984,0.09360324288283993,0.0008604062209799888,0.0,0.004766022662823957,0.0013833080887586384,3.007524566715338,0.1985454833494037
33,89,HI000427,EFS1,15003007302,1950.0,1,621.0,2070.0,21.342489999999998,-157.96368999999999,MERBL,EDU1,Hickam Elementary - Bldg E,Manzelman St,Hickam AFB ,96853.0,HI,nan,nan,nan,nan,nan,nan,nan,POINT (-157.96369 21.34249),12544,150030073021001,12296,0.499,0.5,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007302,143,15003007302,109.40000153,110,115,,0.34840605713019984,0.09360324288283993,0.0008604062209799888,0.0,0.004766022662823957,0.0013833080887586384,3.007524566715338,0.1985454833494037
34,90,HI000420,EFS1,15003007302,1950.0,1,1224.3,4081.0,21.342489999999998,-157.96368999999999,MERBL,EDU1,Hickam Elementary - Bldg F,Manzelman St,Hickam AFB ,96853.0,HI,nan,nan,nan,nan,nan,nan,nan,POINT (-157.96369 21.34249),12544,150030073021001,12296,0.499,0.5,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007302,143,15003007302,109.40000153,110,115,,0.34840605713019984,0.09360324288283993,0.0008604062209799888,0.0,0.004766022662823957,0.0013833080887586384,3.007524566715338,0.1985454833494037
35,91,HI000422,EFS1,15003007302,1950.0,1,1426.8,4756.0,21.342489999999998,-157.96368999999999,MERBL,EDU1,Hickam Elementary - Bldg H,Manzelman St,Hickam AFB ,96853.0,HI,nan,nan,nan,nan,nan,nan,nan,POINT (-157.96369 21.34249),12544,150030073021001,12296,0.499,0.5,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007302,143,15003007302,109.40000153,110,115,,0.34840605713019984,0.09360324288283993,0.0008604062209799888,0.0,0.004766022662823957,0.0013833080887586384,3.007524566715338,0.1985454833494037
36,92,HI000423,EFS1,15003007302,1950.0,1,775.8,2586.0,21.342489999999998,-157.96368999999999,MERBL,EDU1,Hickam Elementary - Bldg I,Manzelman St,Hickam AFB ,96853.0,HI,nan,nan,nan,nan,nan,nan,nan,POINT (-157.96369 21.34249),12544,150030073021001,12296,0.499,0.5,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007302,143,15003007302,109.40000153,110,115,,0.34840605713019984,0.09360324288283993,0.0008604062209799888,0.0,0.004766022662823957,0.0013833080887586384,3.007524566715338,0.1985454833494037
37,93,HI000424,EFS1,15003007302,1965.0,2,3396.0,11320.0,21.342489999999998,-157.96368999999999,MERBL,EDU1,Hickam Elementary - Bldg K,Manzelman St,Hickam AFB ,96853.0,HI,nan,nan,nan,nan,nan,nan,nan,POINT (-157.96369 21.34249),12544,150030073021001,12296,0.499,0.5,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007302,143,15003007302,109.40000153,110,115,,0.34840605713019984,0.09360324288283993,0.0008604062209799888,0.0,0.004766022662823957,0.0013833080887586384,3.007524566715338,0.1985454833494037
38,2558,HI001662,EFS1,15003007300,1950.0,1,1224300.0,4081.0,21.342489,-157.963694,MERBL,EDU1,Hickam Elementary - Bldg F,MANZELMAN ST,HICKAM AFB,96853.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.963694 21.342489),12544,150030073021001,12296,0.499,0.5,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007302,143,15003007302,109.40000153,110,115,,0.34840605713019984,0.09360324288283993,0.0008604062209799888,0.0,0.004766022662823957,0.0013833080887586384,3.007524566715338,0.1985454833494037
39,2560,HI001664,EFS1,15003007300,1950.0,1,1426800.0,4756.0,21.342489,-157.963694,MERBL,EDU1,Hickam Elementary - Bldg H,MANZELMAN ST,HICKAM AFB,96853.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.963694 21.342489),12544,150030073021001,12296,0.499,0.5,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007302,143,15003007302,109.40000153,110,115,,0.34840605713019984,0.09360324288283993,0.0008604062209799888,0.0,0.004766022662823957,0.0013833080887586384,3.007524566715338,0.1985454833494037
40,2561,HI001665,EFS1,15003007300,1950.0,1,775800.0,2586.0,21.342489,-157.963694,MERBL,EDU1,Hickam Elementary - Bldg I,MANZELMAN ST,HICKAM AFB,96853.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.963694 21.342489),12544,150030073021001,12296,0.499,0.5,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007302,143,15003007302,109.40000153,110,115,,0.34840605713019984,0.09360324288283993,0.0008604062209799888,0.0,0.004766022662823957,0.0013833080887586384,3.007524566715338,0.1985454833494037
41,2562,HI001666,EFS1,15003007300,1965.0,2,3396000.0,11320.0,21.342489,-157.963694,MERBL,EDU1,Hickam Elementary - Bldg K,MANZELMAN ST,HICKAM AFB,96853.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.963694 21.342489),12544,150030073021001,12296,0.499,0.5,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007302,143,15003007302,109.40000153,110,115,,0.34840605713019984,0.09360324288283993,0.0008604062209799888,0.0,0.004766022662823957,0.0013833080887586384,3.007524566715338,0.1985454833494037
42,2564,HI001668,EFS1,15003007300,1950.0,1,2334000.0,7780.0,21.342489,-157.963694,MERBL,EDU1,Hickam Elementary - Bldg C,MANZELMAN ST,HICKAM AFB,96853.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.963694 21.342489),12544,150030073021001,12296,0.499,0.5,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007302,143,15003007302,109.40000153,110,115,,0.34840605713019984,0.09360324288283993,0.0008604062209799888,0.0,0.004766022662823957,0.0013833080887586384,3.007524566715338,0.1985454833494037
43,2565,HI001669,EFS1,15003007300,1950.0,1,621000.0,2070.0,21.342489,-157.963694,MERBL,EDU1,Hickam Elementary - Bldg E,MANZELMAN ST,HICKAM AFB,96853.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.963694 21.342489),12544,150030073021001,12296,0.499,0.5,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007302,143,15003007302,109.40000153,110,115,,0.34840605713019984,0.09360324288283993,0.0008604062209799888,0.0,0.004766022662823957,0.0013833080887586384,3.007524566715338,0.1985454833494037
44,449,HI000421,EFS1,15003007302,1950.0,1,956.55,5466.0,21.342489999999998,-157.96368999999999,WSF1,EDU1,Hickam Elementary - Bldg G,Manzelman St,Hickam AFB ,96853.0,HI,nan,nan,nan,nan,nan,nan,nan,POINT (-157.96369 21.34249),12544,150030073021001,12296,0.499,0.5,1,WSF1,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,4,15003007302,143,15003007302,109.40000153,110,115,,0.28609643672917995,0.03217881086605998,-1.999984700000027e-05,0.0,0.017688374326181394,0.0009007652843092592,3.538182835395995,0.6185860969101998
45,450,HI000425,EFS1,15003007302,1994.0,1,142.1,812.0,21.342489999999998,-157.96368999999999,WSF1,EDU1,Hickam Elementary - Bldg P8,Manzelman St,Hickam AFB ,96853.0,HI,nan,nan,nan,nan,nan,nan,nan,POINT (-157.96369 21.34249),12544,150030073021001,12296,0.499,0.5,1,WSF1,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,4,15003007302,143,15003007302,109.40000153,110,115,,0.28609643672917995,0.03217881086605998,-1.999984700000027e-05,0.0,0.017688374326181394,0.0009007652843092592,3.538182835395995,0.6185860969101998
